StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,crash,NPDECmaxMean,NPDECmaxSD,NPDECminMean,NPDECminSD,SimRunTime
2024-05-23 08:01 PDT,2024-05-23 08:02 PDT,11,1,4,0,0,7,3,44.391,12.844,TRUE,TRUE,40,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run11/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/11/Run11.mmdl,c:/git/dual_numbers/data/sim_1_4_0_0.csv ,10,1,FALSE,0.00552974449730844,0.975380969402815,0.00282064076048625,0.982497238804837,4
2024-05-23 08:02 PDT,2024-05-23 08:04 PDT,12,1,5,0,0,7,6,71.391,15.953,TRUE,TRUE,69,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run12/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/12/Run12.mmdl,c:/git/dual_numbers/data/sim_1_5_0_0.csv ,13,3,FALSE,0.000676320180594296,0.975393612717671,0.00153421730809557,0.973607499301743,4
2024-05-23 08:04 PDT,2024-05-23 08:05 PDT,13,2,0,0,0,9,1,27.047,10.141,TRUE,TRUE,33,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run13/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/13/Run13.mmdl,c:/git/dual_numbers/data/sim_2_0_0_0.csv ,10,3,FALSE,-0.000542790800539093,0.974489676612721,0.0050056388020802,0.976210850493731,3
2024-05-23 08:05 PDT,2024-05-23 08:08 PDT,14,2,1,0,0,9,2,106.562,24.078,TRUE,TRUE,65,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run14/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/14/Run14.mmdl,c:/git/dual_numbers/data/sim_2_1_0_0.csv ,11,3,FALSE,0.00535279384642411,0.976126243540621,-6.05754902883836e-05,0.980594313414207,4
2024-05-23 08:08 PDT,2024-05-23 08:10 PDT,15,2,2,0,0,9,3,86.031,42.047,TRUE,TRUE,26,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run15/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/15/Run15.mmdl,c:/git/dual_numbers/data/sim_2_2_0_0.csv ,12,3,FALSE,0.000501706021308348,0.973957389487915,0.00443073164609724,0.977602213181922,4
2024-05-23 08:10 PDT,2024-05-23 08:17 PDT,16,2,3,0,0,9,4,309.031,100.359,TRUE,TRUE,108,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run16/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/16/Run16.mmdl,c:/git/dual_numbers/data/sim_2_3_0_0.csv ,13,3,FALSE,0.00312052851266265,0.973265224578059,0.00233793816581726,0.979699146629321,3
2024-05-23 08:17 PDT,2024-05-23 08:19 PDT,17,2,4,0,0,9,3,76.703,25.922,TRUE,TRUE,68,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run17/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/17/Run17.mmdl,c:/git/dual_numbers/data/sim_2_4_0_0.csv ,12,3,FALSE,0.00520179577900243,0.975149784648494,0.00250034992878993,0.982164847467826,4
2024-05-23 08:19 PDT,2024-05-23 08:28 PDT,18,2,5,0,0,9,6,259.531,225.406,TRUE,TRUE,69,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run18/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/18/Run18.mmdl,c:/git/dual_numbers/data/sim_2_5_0_0.csv ,15,3,FALSE,0.00106241700405824,0.97408509376667,-0.000926312707061734,0.973280201206341,4
2024-05-23 08:28 PDT,2024-05-23 08:29 PDT,19,0,0,1,0,6,1,22.344,3.141,TRUE,TRUE,55,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run19/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/19/Run19.mmdl,c:/git/dual_numbers/data/sim_0_0_1_0.csv ,7,3,FALSE,-0.00103395051326,0.974002845278506,0.00535791664932077,0.975808734946166,3
2024-05-23 08:29 PDT,2024-05-23 08:29 PDT,20,0,1,1,0,6,2,6.125,6.266,TRUE,TRUE,17,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run20/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/20/Run20.mmdl,c:/git/dual_numbers/data/sim_0_1_1_0.csv ,8,1,FALSE,0.0054281802121628,0.977742669270158,-0.00181647272939874,0.982267081816178,3
2024-05-23 08:29 PDT,2024-05-23 08:30 PDT,21,0,2,1,0,6,3,31.797,12.531,TRUE,TRUE,46,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run21/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/21/Run21.mmdl,c:/git/dual_numbers/data/sim_0_2_1_0.csv ,9,1,FALSE,0.00105622075394539,0.973602249779744,0.00262993510538337,0.974882868246627,3
2024-05-23 08:30 PDT,2024-05-23 08:32 PDT,22,0,3,1,0,6,4,48.062,20.391,TRUE,TRUE,41,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run22/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/22/Run22.mmdl,c:/git/dual_numbers/data/sim_0_3_1_0.csv ,10,1,FALSE,0.00404209446242007,0.972667540340881,0.00533914318899892,0.980586531855458,3
2024-05-23 08:32 PDT,2024-05-23 08:32 PDT,23,0,4,1,0,6,3,17.562,8.531,TRUE,TRUE,37,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run23/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/23/Run23.mmdl,c:/git/dual_numbers/data/sim_0_4_1_0.csv ,9,1,FALSE,0.00514968748854082,0.976248370391845,0.00202450751850263,0.98251801587912,4
2024-05-23 08:32 PDT,2024-05-23 08:33 PDT,24,0,5,1,0,6,6,28.938,20.469,TRUE,TRUE,33,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run24/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/24/Run24.mmdl,c:/git/dual_numbers/data/sim_0_5_1_0.csv ,12,1,FALSE,0.000307080606028858,0.97577528156984,0.00184293922317528,0.972106463762797,3
2024-05-23 08:33 PDT,2024-05-23 08:34 PDT,25,1,0,1,0,8,1,39.281,0.047,TRUE,TRUE,41,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run25/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/25/Run25.mmdl,c:/git/dual_numbers/data/sim_1_0_1_0.csv ,9,3,FALSE,-0.000693434747388161,0.974003784377128,0.00500427337277674,0.975812276681778,3
2024-05-23 08:34 PDT,2024-05-23 08:36 PDT,26,1,1,1,0,8,2,65.828,33.172,TRUE,TRUE,37,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run26/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/26/Run26.mmdl,c:/git/dual_numbers/data/sim_1_1_1_0.csv ,10,3,FALSE,0.00548273903693735,0.977020784809675,-0.00134462580600239,0.98233873182556,4
2024-05-23 08:36 PDT,2024-05-23 08:40 PDT,27,1,2,1,0,8,3,160.75,52.438,TRUE,TRUE,82,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run27/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/27/Run27.mmdl,c:/git/dual_numbers/data/sim_1_2_1_0.csv ,11,3,FALSE,0.000498358917912439,0.973476847810571,0.00338139701020607,0.977504671417412,4
2024-05-23 08:40 PDT,2024-05-23 08:43 PDT,28,1,3,1,0,8,4,111.656,19.969,TRUE,TRUE,71,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run28/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/28/Run28.mmdl,c:/git/dual_numbers/data/sim_1_3_1_0.csv ,12,1,FALSE,0.00397737998007957,0.973062348000014,0.00523520301603739,0.980909312815672,4
2024-05-23 08:43 PDT,2024-05-23 08:46 PDT,29,1,4,1,0,8,3,118.5,22.828,TRUE,TRUE,76,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run29/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/29/Run29.mmdl,c:/git/dual_numbers/data/sim_1_4_1_0.csv ,11,3,FALSE,0.00560030952819683,0.975746619446555,0.0025876378398951,0.982259541050819,4
2024-05-23 08:46 PDT,2024-05-23 08:47 PDT,30,1,5,1,0,8,6,63.125,19.141,TRUE,TRUE,52,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run30/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/30/Run30.mmdl,c:/git/dual_numbers/data/sim_1_5_1_0.csv ,14,3,FALSE,0.00106767289097902,0.97582235535447,-0.000231283227530519,0.971358435585562,3
2024-05-23 08:47 PDT,2024-05-23 08:48 PDT,31,2,0,1,0,10,1,25.891,10.781,TRUE,TRUE,33,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run31/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/31/Run31.mmdl,c:/git/dual_numbers/data/sim_2_0_1_0.csv ,11,3,FALSE,-0.000536301701631441,0.974695166042102,0.00515044344533653,0.975674440453797,3
2024-05-23 08:48 PDT,2024-05-23 08:52 PDT,32,2,1,1,0,10,2,169.719,52.5,TRUE,TRUE,84,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run32/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/32/Run32.mmdl,c:/git/dual_numbers/data/sim_2_1_1_0.csv ,12,3,FALSE,0.005369449038824,0.976592184985373,-0.000564898589568935,0.98127936245935,4
2024-05-23 08:52 PDT,2024-05-23 08:56 PDT,33,2,2,1,0,10,3,129.891,66.719,TRUE,TRUE,37,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run33/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/33/Run33.mmdl,c:/git/dual_numbers/data/sim_2_2_1_0.csv ,13,3,FALSE,0.000375704710107642,0.97414326244348,0.00455924977815352,0.976878280412916,4
2024-05-23 08:56 PDT,2024-05-23 09:04 PDT,34,2,3,1,0,10,4,402.969,78.031,TRUE,TRUE,115,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run34/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/34/Run34.mmdl,c:/git/dual_numbers/data/sim_2_3_1_0.csv ,14,3,FALSE,0.00272521356833407,0.973839985573046,0.00123873987232423,0.979238810783398,4
2024-05-23 09:04 PDT,2024-05-23 09:08 PDT,35,2,4,1,0,10,3,127.609,53.672,TRUE,TRUE,54,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run35/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/35/Run35.mmdl,c:/git/dual_numbers/data/sim_2_4_1_0.csv ,13,3,FALSE,0.00538335021922611,0.975196012616703,0.00194987421017914,0.982579530221158,4
2024-05-23 09:08 PDT,2024-05-23 09:15 PDT,36,2,5,1,0,10,6,355.734,51.453,TRUE,TRUE,96,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run36/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/36/Run36.mmdl,c:/git/dual_numbers/data/sim_2_5_1_0.csv ,16,3,FALSE,0.000581431646403418,0.973723811681973,-0.000265792775319463,0.974587222772584,4
2024-05-23 09:15 PDT,2024-05-23 09:16 PDT,37,0,0,0,1,6,1,46.641,12.844,TRUE,TRUE,56,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run37/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/37/Run37.mmdl,c:/git/dual_numbers/data/sim_0_0_0_1.csv ,7,1,FALSE,-0.000415599880909004,0.974728808731248,0.00650198410846891,0.97556322543011,5
2024-05-23 09:16 PDT,2024-05-23 09:18 PDT,38,0,1,0,1,6,2,52.734,25.422,TRUE,TRUE,24,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run38/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/38/Run38.mmdl,c:/git/dual_numbers/data/sim_0_1_0_1.csv ,8,1,FALSE,0.00510678035483805,0.977438976605951,-0.00127148171303117,0.981325161251168,5
2024-05-23 09:18 PDT,2024-05-23 09:24 PDT,39,0,2,0,1,6,3,232.5,99.172,TRUE,TRUE,61,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run39/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/39/Run39.mmdl,c:/git/dual_numbers/data/sim_0_2_0_1.csv ,9,1,FALSE,0.00123349505337119,0.974526671946399,0.000263041436441878,0.9756542376082,6
2024-05-23 09:24 PDT,2024-05-23 09:32 PDT,40,0,3,0,1,6,4,345.266,127.734,TRUE,TRUE,40,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run40/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/40/Run40.mmdl,c:/git/dual_numbers/data/sim_0_3_0_1.csv ,10,1,FALSE,0.00264662752811265,0.972583672930591,0.00360192362195969,0.979391026627529,5
2024-05-23 09:32 PDT,2024-05-23 09:35 PDT,41,0,4,0,1,6,3,82.75,51.875,TRUE,TRUE,29,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run41/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/41/Run41.mmdl,c:/git/dual_numbers/data/sim_0_4_0_1.csv ,9,1,FALSE,0.0044922012369146,0.975480999443513,0.0017258820607488,0.981842863594451,6
2024-05-23 09:35 PDT,2024-05-23 09:39 PDT,42,0,5,0,1,6,6,211.391,0.141,TRUE,TRUE,48,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run42/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/42/Run42.mmdl,c:/git/dual_numbers/data/sim_0_5_0_1.csv ,12,1,FALSE,0.00144474565769409,0.976532824269472,-0.00282153232307019,0.972612972216328,6
2024-05-23 09:39 PDT,2024-05-23 09:42 PDT,43,1,0,0,1,8,1,182.047,0.078,TRUE,TRUE,76,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run43/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/43/Run43.mmdl,c:/git/dual_numbers/data/sim_1_0_0_1.csv ,9,1,FALSE,0.000178442288927589,0.974534723739385,0.00630474979720689,0.976424827681083,6
2024-05-23 09:42 PDT,2024-05-23 10:07 PDT,44,1,1,0,1,8,2,1109.625,314.969,TRUE,TRUE,52,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run44/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/44/Run44.mmdl,c:/git/dual_numbers/data/sim_1_1_0_1.csv ,10,3,FALSE,0.00506136053436864,0.976530854198386,-0.0002722777023974,0.980887999370871,7
2024-05-23 10:07 PDT,2024-05-23 10:50 PDT,45,1,2,0,1,8,3,1829.562,675.031,TRUE,TRUE,47,NLME,TRUE,C:/git/Dual_numbers/CompileResults/NLME/Run45/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/45/Run45.mmdl,c:/git/dual_numbers/data/sim_1_2_0_1.csv ,11,3,FALSE,-999,-999,-999,-999,9
2024-05-23 10:50 PDT,2024-05-23 11:05 PDT,46,1,3,0,1,8,4,778.609,125.156,TRUE,TRUE,89,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run46/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/46/Run46.mmdl,c:/git/dual_numbers/data/sim_1_3_0_1.csv ,12,3,FALSE,0.00242575102097548,0.973416263779784,0.00338696084207401,0.978259046625038,5
2024-05-23 11:05 PDT,2024-05-23 11:22 PDT,47,1,4,0,1,8,3,982.453,0.406,TRUE,TRUE,88,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run47/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/47/Run47.mmdl,c:/git/dual_numbers/data/sim_1_4_0_1.csv ,11,3,FALSE,0.00466782626324825,0.975408010665525,0.00225442154597561,0.981446670263557,7
2024-05-23 11:22 PDT,2024-05-23 11:48 PDT,48,1,5,0,1,8,6,1281.812,226.688,TRUE,TRUE,50,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run48/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/48/Run48.mmdl,c:/git/dual_numbers/data/sim_1_5_0_1.csv ,14,3,FALSE,0.00186372175817333,0.976805401118664,-0.00347369536124629,0.971638972819927,5
2024-05-23 11:48 PDT,2024-05-23 11:52 PDT,49,2,0,0,1,10,1,166.438,79.688,TRUE,TRUE,53,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run49/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/49/Run49.mmdl,c:/git/dual_numbers/data/sim_2_0_0_1.csv ,11,3,FALSE,0.000412932561956668,0.974873176249317,0.00492986227492818,0.977503762359609,11
2024-05-23 11:52 PDT,2024-05-23 12:37 PDT,50,2,1,0,1,10,2,2380.125,179.469,TRUE,TRUE,168,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run50/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/50/Run50.mmdl,c:/git/dual_numbers/data/sim_2_1_0_1.csv ,12,3,FALSE,0.00461792581469601,0.975960646794737,0.000730647551024791,0.980654727550196,8
2024-05-23 12:37 PDT,2024-05-23 13:07 PDT,51,2,2,0,1,10,3,1760.375,0.797,FALSE,TRUE,68,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run51/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/51/Run51.mmdl,c:/git/dual_numbers/data/sim_2_2_0_1.csv ,13,7,FALSE,-999,-999,-999,-999,10
2024-05-23 13:07 PDT,2024-05-23 14:10 PDT,52,2,3,0,1,10,4,2376.312,1324.188,FALSE,TRUE,52,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run52/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/52/Run52.mmdl,c:/git/dual_numbers/data/sim_2_3_0_1.csv ,14,7,FALSE,-999,-999,-999,-999,20
2024-05-23 14:10 PDT,2024-05-23 14:35 PDT,53,2,4,0,1,10,3,1063.969,432.141,TRUE,TRUE,91,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run53/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/53/Run53.mmdl,c:/git/dual_numbers/data/sim_2_4_0_1.csv ,13,3,FALSE,0.00461437493632481,0.97503119216575,0.00374953475975244,0.980747111902778,7
2024-05-23 14:35 PDT,2024-05-23 15:14 PDT,54,2,5,0,1,10,6,1723.984,588.469,TRUE,TRUE,62,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run54/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/54/Run54.mmdl,c:/git/dual_numbers/data/sim_2_5_0_1.csv ,16,3,FALSE,0.00117696102862695,0.973583868879626,0.00764151344213976,0.974072616767675,7
2024-05-23 15:14 PDT,2024-05-23 15:15 PDT,55,0,0,1,1,7,1,35.969,0.078,TRUE,TRUE,44,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run55/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/55/Run55.mmdl,c:/git/dual_numbers/data/sim_0_0_1_1.csv ,8,1,FALSE,-0.000762285095624439,0.974832164078863,0.00736563953562423,0.974705314186331,5
2024-05-23 15:15 PDT,2024-05-23 15:17 PDT,56,0,1,1,1,7,2,39.359,31.141,TRUE,TRUE,19,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run56/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/56/Run56.mmdl,c:/git/dual_numbers/data/sim_0_1_1_1.csv ,9,1,FALSE,0.00535294955786022,0.977471849836036,-0.00201613365216966,0.98162950422782,5
2024-05-23 15:17 PDT,2024-05-23 15:21 PDT,57,0,2,1,1,7,3,178.25,56.656,TRUE,TRUE,47,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run57/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/57/Run57.mmdl,c:/git/dual_numbers/data/sim_0_2_1_1.csv ,10,1,FALSE,0.00111306596530245,0.974833765423529,0.00017050973671768,0.975514013549127,5
2024-05-23 15:21 PDT,2024-05-23 15:27 PDT,58,0,3,1,1,7,4,175.25,146,TRUE,TRUE,39,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run58/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/58/Run58.mmdl,c:/git/dual_numbers/data/sim_0_3_1_1.csv ,11,1,FALSE,0.00478480562297951,0.972153948391161,0.00432534515861848,0.981806378453235,5
2024-05-23 15:27 PDT,2024-05-23 15:30 PDT,59,0,4,1,1,7,3,99.094,48.688,TRUE,TRUE,36,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run59/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/59/Run59.mmdl,c:/git/dual_numbers/data/sim_0_4_1_1.csv ,10,1,FALSE,0.00450206826329767,0.975430991395435,0.00161915117895787,0.982178908813874,5
2024-05-23 15:30 PDT,2024-05-23 15:36 PDT,60,0,5,1,1,7,6,219.047,115,TRUE,TRUE,56,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run60/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/60/Run60.mmdl,c:/git/dual_numbers/data/sim_0_5_1_1.csv ,13,1,FALSE,0.00105500985263314,0.976101383267989,-0.00261545014601071,0.973274917754729,5
2024-05-23 15:36 PDT,2024-05-23 15:41 PDT,61,1,0,1,1,9,1,253.688,67.312,TRUE,TRUE,54,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run61/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/61/Run61.mmdl,c:/git/dual_numbers/data/sim_1_0_1_1.csv ,10,3,FALSE,0.000120094079760341,0.975064425476836,0.0073965247694504,0.975104320638932,7
2024-05-23 15:41 PDT,2024-05-23 16:02 PDT,62,1,1,1,1,9,2,1232.953,0.406,TRUE,TRUE,79,NLME,TRUE,c:/git/dual_numbers/compileresults/nlme/Run62/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme/../nlme/62/Run62.mmdl,c:/git/dual_numbers/data/sim_1_1_1_1.csv ,11,3,FALSE,0.00499904533585383,0.976486489806844,-0.000854532666962384,0.981497158911999,10
