
 WorkFlow
Start 2024-10-19 14:12:26  Run : 1.71666666666667 nSubj: 60 nObs : 480
   68 6366.488   0.500322 15178.60 2723.68 81.4983 2.164430 0.0224343 0.159853 0.0261834 0.0281041 0.825084
   69 6366.443   0.499628 15056.50 2718.66 81.3471 2.165200 0.0244242 0.173623 0.0263345 0.0283960 0.830362
   70 6366.366   0.499338 14917.20 2728.73 81.3455 2.164290 0.0245339 0.163702 0.0259935 0.0282938 0.839789
   71 6365.935   0.499310 13633.60 2758.30 81.2478 2.144950 0.0283271 0.122523 0.0232381 0.0268576 0.899838
   72 6365.767   0.500398 13288.80 2729.67 80.9996 2.135790 0.0331490 0.153644 0.0231296 0.0266716 0.899862
   73 6365.686   0.501078 13065.50 2701.32 79.7612 2.074030 0.0386245 0.169857 0.0242109 0.0269667 0.890701
   74 6365.662   0.501230 13241.30 2696.61 79.5866 2.068790 0.0379997 0.173095 0.0247567 0.0271323 0.878650
   75 6365.643   0.501009 13129.40 2712.11 80.0060 2.099080 0.0359450 0.160841 0.0237907 0.0264808 0.883207
   76 6365.637   0.500843 13093.20 2709.78 79.9209 2.094020 0.0363063 0.161619 0.0238385 0.0264139 0.884099
   77 6365.628   0.500632 13001.60 2708.94 79.8226 2.087600 0.0368911 0.162006 0.0238043 0.0262420 0.887051
   78 6365.624   0.500651 12950.50 2710.65 79.7918 2.085900 0.0371858 0.161938 0.0237581 0.0261841 0.888550
   79 6365.620   0.500769 12907.40 2714.16 79.7552 2.084410 0.0375125 0.161958 0.0237302 0.0262085 0.889760
