StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,crash,NPDECmaxMean,NPDECmaxSD,NPDECminMean,NPDECminSD,SimRunTime
2024-05-21 21:17 PDT,2024-05-21 21:20 PDT,59,0,4,1,1,7,3,119.125,52.531,TRUE,TRUE,46,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run59/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/59/Run59.mmdl,c:/git/dual_numbers/data/sim_0_4_1_1.csv ,10,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,6
2024-05-21 21:20 PDT,2024-05-21 21:26 PDT,60,0,5,1,1,7,6,199.703,136.594,TRUE,TRUE,43,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run60/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/60/Run60.mmdl,c:/git/dual_numbers/data/sim_0_5_1_1.csv ,13,1,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,6
2024-05-21 21:26 PDT,2024-05-21 21:30 PDT,61,1,0,1,1,9,1,159.938,61.438,TRUE,TRUE,45,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run61/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/61/Run61.mmdl,c:/git/dual_numbers/data/sim_1_0_1_1.csv ,10,1,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,7
2024-05-21 21:30 PDT,2024-05-21 21:35 PDT,62,1,1,1,1,9,2,249.562,0.219,TRUE,TRUE,43,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run62/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/62/Run62.mmdl,c:/git/dual_numbers/data/sim_1_1_1_1.csv ,11,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,7
2024-05-21 21:35 PDT,2024-05-21 21:45 PDT,63,1,2,1,1,9,3,450.562,115.922,TRUE,TRUE,65,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run63/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/63/Run63.mmdl,c:/git/dual_numbers/data/sim_1_2_1_1.csv ,12,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,6
2024-05-21 21:45 PDT,2024-05-21 22:00 PDT,64,1,3,1,1,9,4,750.453,171.469,TRUE,TRUE,68,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run64/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/64/Run64.mmdl,c:/git/dual_numbers/data/sim_1_3_1_1.csv ,13,1,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,6
2024-05-21 22:00 PDT,2024-05-21 22:08 PDT,65,1,4,1,1,9,3,444.75,0.25,TRUE,TRUE,45,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run65/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/65/Run65.mmdl,c:/git/dual_numbers/data/sim_1_4_1_1.csv ,12,1,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,7
2024-05-21 22:08 PDT,2024-05-21 22:31 PDT,66,1,5,1,1,9,6,1158.234,179.141,TRUE,TRUE,107,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run66/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/66/Run66.mmdl,c:/git/dual_numbers/data/sim_1_5_1_1.csv ,15,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,6
2024-05-21 22:31 PDT,2024-05-21 22:37 PDT,67,2,0,1,1,11,1,261.984,98.906,TRUE,TRUE,62,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run67/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/67/Run67.mmdl,c:/git/dual_numbers/data/sim_2_0_1_1.csv ,12,3,FALSE,-0.00125634877985678,0.976719096479993,0.00139796419934696,0.978667357590546,7
2024-05-21 22:37 PDT,2024-05-21 22:58 PDT,68,2,1,1,1,11,2,977.5,252.609,TRUE,TRUE,145,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run68/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/68/Run68.mmdl,c:/git/dual_numbers/data/sim_2_1_1_1.csv ,13,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,18
2024-05-21 22:58 PDT,2024-05-21 23:14 PDT,69,2,2,1,1,11,3,527.578,364.984,FALSE,TRUE,48,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run69/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/69/Run69.mmdl,c:/git/dual_numbers/data/sim_2_2_1_1.csv ,14,7,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,20
2024-05-21 23:14 PDT,2024-05-21 23:50 PDT,70,2,3,1,1,11,4,2128.688,0.281,TRUE,TRUE,110,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run70/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/70/Run70.mmdl,c:/git/dual_numbers/data/sim_2_3_1_1.csv ,15,3,FALSE,0.00444500336010571,0.981646413794709,-0.000452849586485568,0.970996742369146,7
2024-05-21 23:50 PDT,2024-05-22 00:21 PDT,71,2,4,1,1,11,3,1584.875,251.562,TRUE,TRUE,138,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run71/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/71/Run71.mmdl,c:/git/dual_numbers/data/sim_2_4_1_1.csv ,14,3,FALSE,0.00473891079360118,0.975418995437041,0.00300237794384288,0.982436173800308,8
2024-05-22 00:21 PDT,2024-05-22 00:53 PDT,72,2,5,1,1,11,6,1397.281,458.078,TRUE,TRUE,87,NLME_dual,TRUE,c:/git/dual_numbers/compileresults/nlme_dual/Run72/nlme7engine.log,c:/git/dual_numbers/compileresults/nlme_dual/../nlme/72/Run72.mmdl,c:/git/dual_numbers/data/sim_2_5_1_1.csv ,17,3,FALSE,0.0031768915376438,0.973436257170253,0.00506341672968246,0.971472242358401,18
