Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,18,-0.311588261810363,-0.255173875982132,0.049265398753095,-0.487523164994897,0.348519,0.254991,0.702396,0.397695
WorkFlow,19,-0.0388537044163456,0.295853142847607,0.0951659094745942,-0.242946406623751,0.40561,0.249778,0.666056,0.429789
WorkFlow,20,0.194641120436572,0.0183861949204081,-0.0579119980145846,-0.0594563975803708,0.372566,0.21572,0.66369,0.425163
WorkFlow,21,-0.396572879341249,0.0989669511440112,0.266929519646706,-0.450673539107405,0.424851,0.304222,0.723786,0.412613
WorkFlow,22,-0.317278052241021,-0.476838677939086,-0.125485735910727,-1.43005466012838,0.311399,0.292811,0.712283,0.309057
WorkFlow,23,0.946147042562851,-0.302762423431622,-0.550353525177886,0.227963266629409,0.264303,0.29626,0.749795,0.497026
WorkFlow,24,0.052308628557572,0.103879358251494,0.0885519630897284,0.0223146760782734,0.331653,0.213657,0.663924,0.451687
WorkFlow,25,0.0275848193724614,0.318810494991513,0.0556614581840868,0.927992004915003,0.399381,0.220372,0.664825,0.671968
WorkFlow,26,-0.0029021327394084,0.445801231263504,0.0137900226051838,0.726520425713761,0.389494,0.233203,0.675106,0.645169
WorkFlow,27,-0.405773777955242,-0.136034688677571,0.216535965705232,-0.649989397835503,0.350479,0.263834,0.701864,0.373408
WorkFlow,28,0.200482678445727,0.0986016833332986,-0.0527520216639067,0.225900480531371,0.32352,0.203523,0.657534,0.466321
WorkFlow,29,0.212886672562705,-0.103253391014387,-0.125098182721335,-0.106541570666298,0.315562,0.228874,0.675921,0.422648
WorkFlow,30,-0.00140240993796545,-0.00369311245682356,-0.0465063919003013,0.271035196862112,0.356892,0.221721,0.676066,0.501839
WorkFlow,31,-0.28048349441648,-0.166670862587693,0.23092168698178,0.588445162420466,0.376805,0.232068,0.689135,0.605829
WorkFlow,32,0.440251868724486,0.55700289511305,-0.174509038854327,0.295603600058431,0.399411,0.21173,0.646027,0.49348
WorkFlow,33,-0.211466689701167,-0.631703527292652,0.122509058067391,-0.444814364993531,0.301162,0.239033,0.703782,0.390843
WorkFlow,34,-0.263426929614721,-0.415689073279205,0.15273059761167,-0.0494878827780781,0.314696,0.230895,0.715841,0.459571
WorkFlow,35,-0.306321290678853,-0.273177733909155,-0.0990042256927259,-0.73792534532721,0.27247,0.228166,0.704602,0.359366
WorkFlow,36,-0.0604844987858831,0.0787104257729277,0.109553392517624,-0.544280819784304,0.377493,0.240524,0.678935,0.3791
WorkFlow,37,-0.11507279655692,0.298503022387632,0.0562267058533291,-0.886844809782864,0.390206,0.261522,0.674129,0.369404
WorkFlow,38,-0.00478847761805131,-0.227177374188907,-0.203494043693139,-0.676638875853863,0.305154,0.23826,0.674706,0.353787
WorkFlow,39,0.368273808139773,0.44091895750166,-0.188403288131687,0.791394546476696,0.4065,0.20519,0.644503,0.621107
WorkFlow,40,-0.207604588305393,-0.226094539317158,-0.160049529550476,-0.806891248622122,0.328759,0.230406,0.678742,0.342408
WorkFlow,41,0.220927684941795,-0.382406851627169,-0.243796375254686,-0.0239580403708092,0.255918,0.225372,0.676391,0.46289
WorkFlow,42,-0.37520166448334,-0.09799451969017,0.162848837540777,-0.28413887044558,0.339403,0.256966,0.719791,0.404295
WorkFlow,43,-0.151857176370188,0.1513739704454,0.119709792413538,0.673288023141201,0.383528,0.234607,0.684045,0.651299
WorkFlow,44,0.273067397959487,0.644908087405804,-0.159103578284306,0.0603017280110812,0.415965,0.231945,0.646228,0.464202
WorkFlow,45,0.25378589959463,0.0461310611870882,-0.0485553124158331,0.318906487581068,0.333713,0.226849,0.681459,0.532305
WorkFlow,46,0.146835465926761,-0.596624387610939,-0.437102965719866,-0.880265775794326,0.233213,0.279112,0.735969,0.346661
WorkFlow,47,0.0975640667625875,0.0144920567600886,0.0643134945168917,0.352895791043616,0.377903,0.215376,0.664925,0.512116
WorkFlow,48,0.400203820978833,0.453878394339742,-0.212566547076465,0.340150314178938,0.402912,0.21727,0.644353,0.537464
WorkFlow,49,0.572186461155374,0.105730310473734,-0.31276764148308,0.164165499360057,0.320379,0.316868,0.741577,0.48952
WorkFlow,50,0.0558423204548661,0.0177283362056319,-0.197846032809547,-1.00888715920107,0.364535,0.245606,0.674131,0.315837
WorkFlow,51,0.277090940480369,-0.707598746947004,-0.0106397882382951,0.137007684286897,0.269901,0.237347,0.716188,0.483546
WorkFlow,52,0.00235416522934143,-0.0176612680862269,-0.0181354603205024,-0.14338326775986,0.344412,0.219835,0.675903,0.454322
WorkFlow,53,-0.573409689996021,0.0437626849907287,0.391631056457671,0.0940804692152177,0.440823,0.258674,0.742129,0.494683
WorkFlow,54,-0.429023712650244,0.717246750091265,0.30636521188677,-0.28129813412874,0.457669,0.253453,0.694903,0.466798
WorkFlow,55,0.00843954390312008,-0.4329066887783,-0.155982599653043,0.273792218931074,0.320922,0.201268,0.676329,0.488564
WorkFlow,56,-0.0314851766744189,0.249600481693143,0.0522527255529196,-0.0171467188787613,0.416248,0.266937,0.670381,0.470462
WorkFlow,57,0.266251577190897,-0.120225780552796,-0.138479607043236,0.13892213198884,0.315108,0.218563,0.669035,0.485306
WorkFlow,58,-0.0510549173427379,0.55740729862367,0.0525354394099232,-0.0462723652196952,0.390899,0.240947,0.672044,0.455862
WorkFlow,59,-0.0761667378496143,-0.0712184349335608,0.143720443634565,0.21680830016718,0.36928,0.21821,0.669934,0.486127
WorkFlow,60,0.0145007943066567,0.106428733391692,0.0216619199961806,0.0559815591242949,0.368761,0.227412,0.673138,0.463508
