Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,31,0.139625294415471,-0.364310478017421,-0.129954574514566,0.352755656196429,0.61807,0.243798,0.486459,0.747637
WorkFlow,32,0.67518083326139,0.397585144415847,-0.835514638728029,0.165979773868843,0.605167,0.268358,0.457707,0.670627
WorkFlow,33,-0.0389282930574616,-0.724636103922131,-0.340288580170828,-0.483893788320492,0.552873,0.266283,0.502563,0.577564
WorkFlow,34,0.0389300168330076,-0.444093294357646,-0.105710334690147,-0.13859651032534,0.619812,0.243941,0.499872,0.635506
WorkFlow,35,-0.0835702095802492,0.0512987035919751,0.0857309453901751,-0.428393815403099,0.759086,0.226763,0.630063,0.580887
WorkFlow,36,-0.506180149148201,-0.050548048389369,0.678749361732387,-0.587486156633379,0.930825,0.16161,0.885926,0.520343
WorkFlow,37,0.0247002258954288,0.409932055989505,-0.0423048353435366,-0.72733535143517,0.788027,0.221652,0.658684,0.545324
WorkFlow,38,0.168367605224385,0.0648525329590526,-0.253286899522146,-0.363046123408876,0.662704,0.244688,0.507848,0.581076
WorkFlow,39,0.535216358909442,0.274810056870354,-0.567551119761612,0.631064522334951,0.624165,0.246777,0.467621,0.778795
WorkFlow,40,-0.17426088567619,0.214548610588854,0.217796188135179,-0.260828732546915,0.836751,0.194874,0.736653,0.584264
WorkFlow,41,0.275573255289051,-0.12993344079748,-0.332531315268797,0.210590921183426,0.61551,0.245271,0.481729,0.707833
WorkFlow,42,-0.349607939281438,-0.0260385866294101,0.456541068313551,-0.118518989680961,0.875458,0.184869,0.800813,0.586077
WorkFlow,43,0.0364750174410687,0.0836014740152845,-0.0262362832997804,0.573519622507193,0.713963,0.217198,0.567438,0.810551
WorkFlow,44,0.348675417189572,0.812311285482092,-0.451470109866363,0.27496045306373,0.732708,0.223871,0.571687,0.696073
WorkFlow,45,0.329331030671163,0.0531447110975555,-0.351540312242778,0.301585434077631,0.632605,0.244813,0.480331,0.739335
WorkFlow,46,0.262511715447005,-0.142763070201349,-0.458502791582193,-0.400890327187498,0.603272,0.260803,0.477889,0.597301
WorkFlow,47,-0.0259270903534173,-0.0512887065053282,0.0625762330577323,0.304700225220817,0.718174,0.215278,0.576153,0.695405
WorkFlow,48,0.172267619600503,0.538572987389096,-0.204934392635869,0.429767386433579,0.748749,0.210578,0.599151,0.756668
WorkFlow,49,0.236168815890901,0.221860332263568,-0.32569588196498,0.278147857553394,0.669555,0.235416,0.512107,0.709772
WorkFlow,50,-0.00545153828623351,0.476336730860205,-0.00604432663653718,-0.429597308579414,0.826634,0.207763,0.719067,0.552056
WorkFlow,51,0.348040837157791,-0.760670221953845,-0.241091043964867,-0.148794366590867,0.545893,0.269166,0.485323,0.626122
WorkFlow,52,0.0750092011831103,0.124193062498413,-0.0949373603792314,0.00642847302225992,0.707076,0.221791,0.556473,0.676701
WorkFlow,53,-0.400642119357014,-0.093002067278009,0.53306626387412,-0.052548059239854,0.88693,0.172772,0.818869,0.630723
WorkFlow,54,-0.326842288362851,0.527565956226961,0.445559743991545,-0.408138918040414,0.950406,0.146418,0.915295,0.591396
WorkFlow,55,0.0274697538498683,-0.347317238633715,0.00416458658996703,0.331099550250015,0.650988,0.236825,0.516365,0.700911
WorkFlow,56,0.141006247949549,0.216923351772236,-0.167714092934947,-0.117816883978528,0.701695,0.238927,0.547481,0.633492
WorkFlow,57,0.164227212987455,-0.0943485514649477,-0.234530283864564,0.0515327671365194,0.642019,0.235667,0.497059,0.6805
WorkFlow,58,-0.110578787392244,0.560687786962984,0.152741300089924,-0.0568894775915407,0.891797,0.173531,0.820025,0.6189
WorkFlow,59,0.0257336582459386,-0.14036451537277,-0.0216552059070135,0.151327587517856,0.678124,0.238251,0.533455,0.682529
WorkFlow,60,-0.00962258564838694,0.157737651967499,0.0287308989132431,0.00861921413669773,0.750726,0.220494,0.612398,0.65004
