Scenario,ID,nVmax,nKm,nV,nKa,nVmax_shrinkage,nKm_shrinkage,nV_shrinkage,nKa_shrinkage
WorkFlow,41,0.230143991360882,-0.369037815845752,-0.23913737335393,-0.022136617478793,0.260717,0.236568,0.672206,0.480554
WorkFlow,42,-0.373152114042454,-0.0827635260025679,0.169366774624827,-0.287373667234329,0.34515,0.273009,0.718605,0.423095
WorkFlow,43,-0.156455076841658,0.133113737162731,0.1289331897052,0.642248868132931,0.367211,0.239697,0.686464,0.656998
WorkFlow,44,0.267219571243723,0.627018252531984,-0.144664214788223,0.0381761106325468,0.406455,0.238152,0.646463,0.475768
WorkFlow,45,0.232361305085576,0.0515354460791226,-0.0747974506399554,0.284314720236402,0.342887,0.233546,0.669782,0.540297
WorkFlow,46,0.166552964366194,-0.599795260058878,-0.437192822702647,-0.88101590149835,0.249426,0.300833,0.736757,0.366948
WorkFlow,47,0.109845218193211,0.00802858960875982,0.0783582344489341,0.325932395130826,0.370455,0.223368,0.661998,0.523241
WorkFlow,48,0.427968841171319,0.42652049190852,-0.202541697568462,0.308267385776571,0.386012,0.23104,0.649175,0.546614
WorkFlow,49,0.566960187740834,0.112596776485213,-0.310967506174444,0.146575709600092,0.321237,0.331314,0.740299,0.502873
WorkFlow,50,0.0134141561087891,-0.0152630858312217,-0.251431667004368,-1.00649547723902,0.329141,0.249158,0.677845,0.326127
WorkFlow,51,0.276143204101582,-0.721543636010838,-0.0224347738212646,0.156840874766221,0.258406,0.253867,0.736371,0.505404
WorkFlow,52,0.00725623885396914,0.0027307568095156,-0.0116220522998425,-0.145005488939512,0.359075,0.237613,0.674438,0.474729
WorkFlow,53,-0.576535117728723,0.0370894932794997,0.39388374887703,0.09076910462611,0.421793,0.268451,0.741903,0.510913
WorkFlow,54,-0.430416140858155,0.70477497459367,0.323777435051872,-0.316897809294137,0.509533,0.273566,0.708756,0.481783
WorkFlow,55,0.00905595613785212,-0.443387829492904,-0.194341686114872,0.285902148612026,0.260934,0.207505,0.65803,0.505374
WorkFlow,56,-0.0569057258815053,0.217851332626018,0.0967409218036509,0.0182740275933005,0.376983,0.257953,0.676946,0.486444
WorkFlow,57,0.23806761812146,-0.148281633569432,-0.18125009471353,0.0977953272087357,0.312717,0.229778,0.665456,0.4938
WorkFlow,58,-0.0574255373961509,0.559792046903143,0.0555042789192202,-0.0777931415355883,0.410029,0.264506,0.668268,0.473114
WorkFlow,59,-0.0639333034552848,-0.0789264914769113,0.162116605526748,0.213344153528051,0.356018,0.223291,0.666446,0.500531
WorkFlow,60,0.0114779586799952,0.105896613353293,0.0251300357316371,0.0592403642964012,0.369727,0.239479,0.671131,0.482046
